start_lat,start_lon,end_lat,end_lon,hour_of_day,vehicle_type,trip_distance,duration_min,fare
16.1729,74.8463,16.1725,74.8414,14,Sedan,0.55,3.0,78
16.1713,74.8452,16.1713,74.8039,11,Mini,4.58,12.9,162
16.1476,74.8363,16.1781,74.8437,12,Mini,3.48,6.1,92
16.1721,74.8161,16.143,74.8477,19,Mini,4.77,13.4,168
16.1425,74.8422,16.1558,74.8006,9,Bike,4.85,7.7,64
16.155,74.8483,16.188,74.8284,13,SUV,4.28,6.8,186
16.167,74.8428,16.183,74.8119,6,Auto,3.86,6.6,61
16.1549,74.8381,16.1649,74.8217,13,Sedan,2.13,2.9,102
16.1535,74.8168,16.1752,74.8387,8,Bike,3.42,3.7,37
16.1824,74.8321,16.1782,74.8378,21,Auto,0.79,3.7,36
16.1716,74.8114,16.1462,74.8082,12,Auto,2.84,7.7,53
16.1504,74.8054,16.1583,74.8262,15,Bike,2.47,4.4,32
16.15,74.8042,16.1803,74.8228,15,Sedan,3.95,7.0,129
16.1645,74.8008,16.1695,74.8481,16,Mini,5.28,10.8,113
16.1768,74.83,16.156,74.8152,15,SUV,2.83,3.7,157
16.1845,74.8009,16.1745,74.8198,23,Sedan,2.37,5.4,106
16.1648,74.8327,16.1573,74.848,23,Mini,1.89,4.0,73
16.1726,74.8386,16.1779,74.815,23,Sedan,2.68,3.1,110
16.1735,74.8228,16.1813,74.8397,16,Sedan,2.07,2.2,101
16.1818,74.8051,16.1413,74.8313,21,SUV,5.35,9.1,207
16.1786,74.8338,16.1755,74.804,18,Sedan,3.33,7.7,168
16.1605,74.8227,16.1723,74.8009,9,Mini,2.75,8.3,131
16.1863,74.8259,16.1456,74.8297,14,Sedan,4.54,8.1,138
16.1893,74.8248,16.1661,74.8177,13,Mini,2.69,3.8,82
16.1632,74.8346,16.164,74.8282,17,SUV,0.72,2.0,152
16.1833,74.8463,16.1465,74.8222,11,Mini,4.88,14.2,173
16.1788,74.8382,16.1889,74.8345,20,Sedan,1.19,4.6,122
16.1792,74.8433,16.141,74.8203,21,Sedan,4.95,8.4,144
16.187,74.8099,16.1818,74.8305,12,Bike,2.36,5.3,32
16.18,74.8341,16.1515,74.803,9,Sedan,4.68,9.4,213
16.1458,74.8231,16.1877,74.8158,16,SUV,4.72,8.0,194
16.1891,74.8465,16.1471,74.8132,22,Auto,5.95,10.6,78
16.1648,74.8174,16.1745,74.8198,11,SUV,1.11,4.2,167
16.1493,74.8219,16.1425,74.8138,11,Mini,1.17,2.4,90
16.1435,74.8161,16.1738,74.8013,8,Sedan,3.74,4.3,126
16.1684,74.8385,16.1661,74.8017,10,Mini,4.09,10.9,152
16.1803,74.8012,16.1555,74.8436,9,Bike,5.45,10.7,64
16.1808,74.8358,16.1561,74.8274,9,SUV,2.9,8.4,248
16.1865,74.8256,16.186,74.8295,19,SUV,0.44,2.0,167
16.1617,74.8269,16.145,74.8136,12,Bike,2.37,2.5,32
16.1781,74.8079,16.1611,74.8051,15,Auto,1.91,3.5,45
16.1452,74.8224,16.1894,74.8484,19,Auto,5.69,16.6,118
16.158,74.8491,16.1611,74.8393,12,Auto,1.14,2.2,39
16.1702,74.8029,16.1548,74.8048,12,Mini,1.72,3.2,71
16.151,74.8261,16.1415,74.8325,7,Sedan,1.27,3.6,89
16.153,74.8301,16.1522,74.8478,9,Mini,1.97,3.8,101
16.1628,74.812,16.1812,74.82,11,Sedan,2.23,5.6,162
16.1413,74.8117,16.1857,74.8316,21,Auto,5.4,9.9,73
16.1457,74.8092,16.1581,74.8356,11,Sedan,3.24,7.5,173
16.1468,74.8433,16.1662,74.8084,20,Mini,4.43,11.6,140
16.184,74.8193,16.1495,74.8325,13,Auto,4.1,7.6,63
16.1846,74.8008,16.1889,74.8497,13,SUV,5.45,7.9,209
16.1809,74.8173,16.1576,74.8239,20,Sedan,2.69,6.6,155
16.1457,74.8056,16.1682,74.8276,11,Auto,3.49,11.0,82
16.1586,74.8447,16.1632,74.8107,20,Bike,3.81,6.6,56
16.1423,74.8027,16.1753,74.8367,14,SUV,5.26,9.7,205
16.143,74.8496,16.1629,74.8222,22,SUV,3.76,4.8,175
16.1827,74.8401,16.1731,74.8278,11,SUV,1.73,5.9,190
16.1417,74.835,16.1422,74.8355,7,SUV,0.5,2.0,110
16.1467,74.8327,16.1512,74.8164,16,Sedan,1.88,2.1,98
16.1618,74.8194,16.1516,74.8075,6,Mini,1.74,4.8,71
16.1659,74.8218,16.1506,74.8129,8,Mini,1.96,4.1,74
16.1458,74.8184,16.1451,74.804,6,Sedan,1.6,3.3,94
16.1418,74.8429,16.1897,74.8185,6,Mini,5.97,10.4,122
16.1699,74.8452,16.1521,74.8238,13,Mini,3.09,5.5,87
16.1446,74.8483,16.1526,74.8257,16,Sedan,2.66,4.3,110
16.1698,74.8384,16.1897,74.8209,19,Bike,2.94,6.8,47
16.1896,74.8378,16.1882,74.8222,12,Sedan,1.74,2.0,96
16.1417,74.8376,16.172,74.836,6,Mini,3.37,7.1,90
16.167,74.8229,16.1872,74.8323,11,Mini,2.47,5.9,111
16.1623,74.81,16.1752,74.8461,15,Sedan,4.26,7.1,134
16.1518,74.8288,16.179,74.8099,18,Mini,3.68,10.4,146
16.1676,74.8463,16.1679,74.8125,15,Sedan,3.75,6.7,126
16.1747,74.8356,16.1668,74.8065,7,Auto,3.35,5.7,57
16.1722,74.8472,16.1494,74.8299,8,SUV,3.18,5.1,164
16.1741,74.8024,16.1841,74.8332,19,Mini,3.59,7.4,125
16.1717,74.8452,16.1762,74.846,23,Mini,0.51,2.0,56
16.149,74.8488,16.1776,74.8406,9,Sedan,3.3,6.1,173
16.1795,74.8315,16.1422,74.8482,13,Mini,4.54,8.6,104
16.1467,74.8273,16.1476,74.8301,14,Sedan,0.33,2.0,75
16.1499,74.8334,16.1693,74.815,22,Sedan,2.97,3.7,115
16.1605,74.8165,16.1662,74.8347,22,Mini,2.12,2.9,75
16.1798,74.8324,16.1564,74.8401,9,Mini,2.73,5.3,108
16.1498,74.8374,16.1483,74.8403,16,Bike,0.36,2.0,22
16.1751,74.8005,16.159,74.8233,18,Auto,3.1,8.7,75
16.1803,74.8349,16.1464,74.8334,11,Auto,3.77,11.0,80
16.1579,74.83,16.1502,74.8053,22,Bike,2.87,3.8,34
16.162,74.8052,16.1747,74.842,20,Bike,4.32,7.9,55
16.182,74.8079,16.1521,74.8019,18,Bike,3.39,7.4,58
16.1822,74.8183,16.1423,74.8275,6,Auto,4.55,10.0,66
16.143,74.8435,16.183,74.8279,14,Bike,4.77,5.2,44
16.1623,74.8483,16.1714,74.843,12,Sedan,1.17,2.0,88
16.1555,74.8301,16.1846,74.8172,16,SUV,3.53,7.3,171
16.1854,74.8245,16.1844,74.8387,9,Mini,1.58,4.4,98
16.1443,74.8328,16.1678,74.8341,9,SUV,2.61,4.8,222
16.1896,74.8146,16.1665,74.8341,16,SUV,3.36,4.9,167
16.161,74.8133,16.1493,74.8247,11,Sedan,1.81,3.3,147
16.1814,74.8199,16.1422,74.8072,18,Auto,4.57,14.2,99
16.1418,74.8006,16.1439,74.8001,9,Mini,0.24,2.0,73
16.176,74.8064,16.1669,74.8478,22,Bike,4.71,6.4,44
16.1646,74.8299,16.1595,74.801,13,Mini,3.26,5.2,89
16.1701,74.8395,16.1483,74.821,6,Bike,3.17,5.7,36
16.1507,74.8444,16.1424,74.8421,10,SUV,0.96,3.9,174
16.1824,74.8463,16.1584,74.8015,17,Mini,5.64,15.1,173
16.1736,74.814,16.1824,74.8486,15,Mini,3.96,6.2,98
16.1448,74.8034,16.1726,74.8042,22,Mini,3.09,4.7,87
16.1684,74.8448,16.1461,74.8324,14,Sedan,2.83,3.2,112
16.1441,74.8473,16.1839,74.8192,22,SUV,5.41,9.6,208
16.1622,74.8167,16.1755,74.8389,21,Auto,2.87,4.8,53
16.1601,74.8197,16.1739,74.806,13,Auto,2.16,5.6,47
16.1408,74.8417,16.1836,74.8347,7,Auto,4.81,10.3,68
16.1561,74.8195,16.1415,74.8297,10,Mini,1.98,4.2,116
16.1789,74.8296,16.174,74.8044,11,Bike,2.85,5.2,47
16.1789,74.8119,16.1607,74.828,11,Auto,2.7,7.9,79
16.1543,74.8291,16.1638,74.8099,10,Sedan,2.38,6.3,161
16.1601,74.8486,16.1482,74.8167,13,Auto,3.78,8.0,60
16.1523,74.8288,16.164,74.8435,6,SUV,2.09,4.6,142
16.1509,74.8209,16.1721,74.8405,6,SUV,3.2,4.2,164
16.1798,74.8416,16.1749,74.8135,6,SUV,3.17,3.9,163
16.1814,74.8219,16.1701,74.8217,16,SUV,1.25,3.2,125
16.1846,74.8185,16.1726,74.8406,16,Auto,2.79,5.5,52
16.1856,74.8021,16.1579,74.828,22,Bike,4.21,5.9,41
16.1469,74.8215,16.1793,74.8484,9,Bike,4.67,11.1,68
16.153,74.8129,16.1507,74.8247,17,Auto,1.33,3.6,64
16.1752,74.8243,16.1605,74.8484,23,Bike,3.13,5.2,36
16.1519,74.8433,16.1425,74.8414,7,Mini,1.06,2.7,63
16.1867,74.813,16.1609,74.8237,14,Bike,3.1,5.6,36
16.1683,74.8105,16.1652,74.8289,7,Bike,2.07,2.0,30
16.171,74.8303,16.1812,74.8444,21,Mini,1.93,3.6,73
16.1554,74.8419,16.1818,74.8048,18,Sedan,5.05,8.5,196
16.1835,74.85,16.1525,74.8434,16,SUV,3.52,7.1,170
16.1639,74.8373,16.1596,74.808,16,SUV,3.29,4.8,166
16.1635,74.8344,16.1805,74.828,15,Sedan,2.02,3.7,100
16.1893,74.827,16.1461,74.8307,7,Auto,4.81,11.1,68
16.1714,74.8487,16.1586,74.8263,20,Bike,2.86,4.7,52
16.1666,74.8463,16.1603,74.8229,20,Bike,2.69,5.2,51
16.1634,74.8347,16.1848,74.8339,7,Bike,2.38,3.2,32
16.1851,74.8292,16.1572,74.8136,6,Auto,3.55,8.5,58
16.1612,74.8255,16.1544,74.8093,19,Sedan,1.95,3.3,149
16.1839,74.826,16.1504,74.8159,15,Mini,3.88,5.6,97
16.1641,74.8141,16.1671,74.818,8,SUV,0.55,2.0,111
16.1484,74.8336,16.1431,74.8409,23,Bike,1.0,3.1,25
16.173,74.8069,16.1736,74.8338,20,Mini,2.99,6.7,128
16.1486,74.8023,16.1849,74.8219,20,Bike,4.58,7.6,63
16.1586,74.8406,16.1546,74.8469,23,Sedan,0.83,2.1,82
16.1829,74.8236,16.1403,74.8404,8,Auto,5.08,11.8,71
16.1533,74.8155,16.1744,74.8076,13,Sedan,2.5,2.8,108
16.1733,74.8135,16.182,74.8385,17,Mini,2.94,8.5,118
16.1725,74.8101,16.1762,74.8287,7,Sedan,2.11,3.0,102
16.1757,74.8317,16.1445,74.8015,8,SUV,4.82,8.9,196
16.1542,74.8485,16.1815,74.8403,17,SUV,3.16,5.8,223
16.1583,74.8308,16.1469,74.8386,16,Bike,1.53,2.1,28
16.1607,74.8425,16.1404,74.8482,7,Mini,2.34,4.9,78
16.1882,74.8214,16.1641,74.8481,23,SUV,3.99,6.6,180
16.1635,74.8157,16.1759,74.8433,7,SUV,3.36,5.3,167
16.1676,74.8404,16.1708,74.827,13,SUV,1.53,2.5,131
16.1554,74.8038,16.1481,74.8461,21,SUV,4.76,8.9,195
16.1497,74.8285,16.1813,74.823,6,Bike,3.56,5.2,38
16.1401,74.8326,16.1535,74.8013,11,SUV,3.78,6.9,237
16.1898,74.8172,16.1793,74.8405,22,Sedan,2.84,5.7,113
16.1585,74.8018,16.1698,74.8367,18,SUV,4.07,7.8,242
16.1696,74.8462,16.1591,74.8478,6,Sedan,1.18,2.0,88
16.16,74.8348,16.1706,74.8258,8,Mini,1.54,2.0,68
16.1748,74.8399,16.1813,74.8254,11,Auto,1.76,5.0,66
16.1488,74.8029,16.1568,74.8241,11,Sedan,2.52,7.0,160
16.1899,74.8376,16.1435,74.8185,15,Mini,5.57,9.3,117
16.1721,74.8211,16.16,74.844,19,Auto,2.87,9.0,83
16.1812,74.8352,16.1418,74.8202,6,Auto,4.68,10.6,67
16.1608,74.8494,16.1671,74.826,20,Mini,2.69,6.1,110
16.1526,74.8432,16.1821,74.8032,13,SUV,5.52,8.5,210
16.1848,74.8023,16.1496,74.83,17,SUV,4.97,10.5,309
16.1461,74.8365,16.1876,74.8485,15,Mini,4.8,10.1,108
16.1642,74.8048,16.1644,74.8001,7,Bike,0.52,2.0,23
16.1749,74.8127,16.1811,74.8095,13,Mini,0.77,2.0,59
16.1768,74.8141,16.149,74.8349,12,Auto,3.85,8.3,61
16.153,74.8383,16.1846,74.8221,13,Bike,3.94,7.1,40
16.1803,74.8421,16.1508,74.8128,14,SUV,4.62,8.3,192
16.1843,74.8057,16.1675,74.8228,17,Mini,2.66,8.1,121
16.1467,74.8195,16.1445,74.8299,19,Mini,1.18,3.3,101
16.1624,74.8223,16.1521,74.828,23,Auto,1.31,2.0,40
16.1861,74.8276,16.1576,74.8256,9,Mini,3.17,7.3,140
16.1537,74.8276,16.1857,74.8247,15,Mini,3.57,5.7,93
16.1781,74.8482,16.1828,74.828,14,Mini,2.3,3.7,78
16.1559,74.8258,16.1567,74.834,12,SUV,0.91,2.0,118
16.1444,74.8006,16.1702,74.8344,21,Sedan,4.72,8.4,141
16.1661,74.804,16.1633,74.8324,13,Sedan,3.17,6.4,118
16.1719,74.8389,16.1484,74.8037,7,Mini,4.7,8.2,106
16.1626,74.815,16.1758,74.8347,13,SUV,2.63,4.8,153
16.1895,74.8154,16.1803,74.8317,8,Bike,2.08,2.8,30
16.1423,74.8418,16.1419,74.8419,19,SUV,0.5,2.0,173
16.1817,74.827,16.1829,74.8037,6,Sedan,2.59,4.5,109
16.1564,74.8371,16.1733,74.8195,7,SUV,2.71,4.4,154
16.1689,74.8419,16.1733,74.8216,9,Mini,2.31,7.1,108
16.1761,74.8296,16.143,74.8322,20,Mini,3.69,10.3,145
16.1728,74.848,16.1534,74.832,12,Auto,2.79,7.4,52
16.1555,74.8455,16.1722,74.8397,12,Bike,1.96,3.3,30
16.1865,74.8278,16.1472,74.8106,19,Mini,4.76,10.5,147
16.1459,74.803,16.1545,74.8461,9,Auto,4.88,13.2,91
16.1406,74.802,16.1758,74.8449,17,Auto,6.16,18.2,110
16.157,74.8089,16.1574,74.8347,18,Mini,2.86,7.9,110
16.1603,74.8011,16.1831,74.8443,9,SUV,5.42,12.6,308
16.1448,74.8156,16.1572,74.8053,9,SUV,1.79,3.7,182
16.1609,74.8418,16.1788,74.8298,18,Sedan,2.39,6.4,163
16.1893,74.8258,16.1737,74.8271,20,SUV,1.74,3.1,196
16.1846,74.8216,16.1598,74.8038,6,Mini,3.39,5.2,91
16.1589,74.8279,16.149,74.8483,21,SUV,2.52,3.2,150
16.1447,74.835,16.1895,74.8309,16,Bike,4.99,5.9,45
16.1775,74.8206,16.1602,74.8283,11,Bike,2.1,4.5,47
16.1848,74.8125,16.1709,74.8041,6,Bike,1.8,2.6,29
16.1591,74.8488,16.1429,74.8148,10,SUV,4.18,7.0,239
16.1783,74.8138,16.1553,74.8484,23,Auto,4.61,10.3,67
16.1704,74.8211,16.1727,74.8077,17,Mini,1.51,5.2,100
16.1892,74.8421,16.1439,74.8329,20,SUV,5.13,12.8,288
16.1574,74.8442,16.1611,74.8166,15,SUV,3.09,4.5,162
16.1496,74.8171,16.1631,74.8233,18,SUV,1.65,4.5,194
16.1535,74.8351,16.1665,74.8278,20,Sedan,1.65,2.8,141
16.1472,74.8369,16.1602,74.8122,21,Bike,3.1,5.3,36
16.1492,74.8364,16.1784,74.819,13,SUV,3.77,6.5,175
16.143,74.8295,16.171,74.8241,12,Auto,3.17,6.7,55
16.189,74.8428,16.1572,74.8411,16,Bike,3.53,4.0,38
16.1597,74.8176,16.1749,74.8242,19,Bike,1.84,2.7,38
16.1444,74.8071,16.1576,74.8405,22,Mini,3.99,8.2,98
16.144,74.836,16.1769,74.8442,20,Auto,3.76,9.7,79
16.1607,74.8335,16.174,74.8359,20,SUV,1.5,2.9,181
16.1531,74.826,16.1874,74.8236,14,Bike,3.82,5.7,39
16.1557,74.8421,16.1842,74.8386,16,Auto,3.19,5.3,56
16.1462,74.8457,16.1632,74.8218,14,Sedan,3.26,6.6,119
16.1872,74.8176,16.1526,74.8128,19,Mini,3.88,10.7,150
16.1434,74.8104,16.1757,74.8404,20,Bike,4.89,8.7,65
16.1885,74.8499,16.1691,74.8212,13,Sedan,3.85,7.4,128
16.153,74.8308,16.1432,74.8462,15,Bike,2.03,4.8,30
16.1513,74.8112,16.1633,74.802,20,Mini,1.68,5.4,104
16.1529,74.8262,16.1724,74.8131,18,SUV,2.61,5.8,227
16.1765,74.8423,16.1814,74.8014,21,Auto,4.57,9.8,67
16.1616,74.8038,16.1444,74.8092,17,Bike,2.0,5.2,42
16.1867,74.8031,16.1535,74.8456,18,Sedan,5.99,14.5,249
16.1634,74.8467,16.1529,74.8353,7,Sedan,1.72,3.6,96
16.1599,74.8212,16.1586,74.8288,10,Auto,0.86,2.3,58
16.1607,74.8454,16.1433,74.8423,10,Mini,1.96,4.3,101
16.1834,74.804,16.1584,74.8401,18,Auto,4.87,12.5,99
16.1447,74.8136,16.1646,74.8384,13,Sedan,3.53,4.6,123
16.1631,74.8167,16.143,74.8105,6,Sedan,2.33,3.8,105
16.1725,74.8004,16.1786,74.8398,15,Sedan,4.43,5.1,136
16.1424,74.817,16.1777,74.8381,19,Auto,4.56,13.0,102
16.1491,74.8439,16.1498,74.8145,18,Auto,3.26,9.5,81
16.1813,74.8248,16.1593,74.8291,14,Sedan,2.49,2.7,107
16.1688,74.826,16.1813,74.8058,11,SUV,2.64,4.7,201
16.1751,74.8105,16.1808,74.8348,9,Auto,2.77,8.4,83
16.1428,74.833,16.1432,74.8127,8,Sedan,2.25,4.4,104
16.1556,74.8488,16.183,74.8285,8,Bike,3.79,6.4,39
16.1507,74.8439,16.1528,74.8082,8,SUV,3.97,7.1,179
16.1841,74.8045,16.1702,74.8134,8,Bike,1.83,2.0,29
16.1424,74.8212,16.1563,74.8377,23,Bike,2.39,4.0,32
16.1637,74.8136,16.149,74.8338,11,Sedan,2.77,5.1,170
16.1638,74.8081,16.1548,74.8375,10,Mini,3.41,9.5,129
16.1824,74.8283,16.1773,74.8011,16,SUV,3.07,4.9,161
16.1502,74.8385,16.1685,74.8135,8,Sedan,3.44,3.7,122
16.1556,74.8117,16.1711,74.8275,16,SUV,2.46,4.8,149
16.1467,74.8075,16.1668,74.8417,6,Bike,4.4,5.3,42
16.1476,74.8005,16.1465,74.8346,9,Mini,3.79,9.7,147
16.1534,74.8055,16.1763,74.8295,17,SUV,3.68,7.2,226
16.1609,74.8046,16.1434,74.803,19,SUV,1.95,6.2,203
16.1574,74.835,16.1519,74.8064,22,Mini,3.23,5.4,89
16.1557,74.836,16.1721,74.8304,7,Mini,1.92,3.6,73
16.1598,74.8094,16.1616,74.8202,13,Mini,1.22,4.4,65
16.1619,74.8448,16.161,74.8294,7,Bike,1.71,2.1,29
16.1448,74.8425,16.186,74.8029,7,SUV,6.34,11.2,227
16.1603,74.8179,16.1408,74.807,8,Bike,2.48,3.0,32
16.1532,74.8218,16.1429,74.8412,13,Auto,2.44,7.0,50
16.1776,74.8322,16.1601,74.821,9,Sedan,2.31,4.6,156
16.1517,74.8066,16.1876,74.8309,14,Sedan,4.81,8.6,142
16.1638,74.8404,16.1436,74.8271,8,SUV,2.68,5.1,154
16.1752,74.806,16.1659,74.8445,8,Mini,4.4,7.5,103
16.1516,74.8063,16.1801,74.8311,19,SUV,4.19,8.7,255
16.1886,74.8095,16.175,74.831,7,Bike,2.82,4.8,34
16.1814,74.838,16.1523,74.8295,20,Bike,3.37,7.0,52
16.1551,74.8127,16.1482,74.8465,19,Auto,3.83,12.3,97
16.1637,74.8271,16.1856,74.8245,13,Mini,2.45,6.2,79
16.172,74.8064,16.1768,74.8468,7,SUV,4.52,8.7,190
16.183,74.8169,16.1457,74.8245,13,Mini,4.23,7.8,101
16.161,74.8486,16.1609,74.8274,19,SUV,2.35,4.8,222
16.1859,74.8321,16.1629,74.8179,10,Mini,3.0,6.1,116
16.1458,74.8475,16.1502,74.8072,20,Bike,4.5,10.0,61
16.1809,74.8066,16.1527,74.8081,18,Sedan,3.13,6.8,172
16.1843,74.834,16.1808,74.8237,9,Auto,1.21,2.6,54
16.1487,74.8254,16.1424,74.8477,6,Sedan,2.57,3.3,109
16.177,74.8226,16.1442,74.802,11,Mini,4.3,10.1,143
16.1829,74.8333,16.1509,74.8339,14,Bike,3.55,3.9,38
16.1825,74.8453,16.1515,74.8331,6,Sedan,3.7,5.9,126
16.186,74.8238,16.1527,74.8312,9,Bike,3.79,7.9,59
16.1759,74.8421,16.1568,74.8339,19,Mini,2.31,7.3,109
16.1566,74.826,16.1563,74.8112,8,Auto,1.64,4.5,43
16.1666,74.803,16.1745,74.8186,15,Mini,1.94,5.1,73
16.1541,74.8422,16.1867,74.8094,13,Mini,5.13,7.6,112
16.1668,74.8452,16.1846,74.8322,17,Bike,2.45,4.2,44
16.1892,74.8482,16.1834,74.8416,22,Sedan,0.98,3.3,85
16.1758,74.8437,16.1442,74.8316,6,Mini,3.76,6.3,95
16.1654,74.8341,16.1756,74.8411,16,SUV,1.37,2.1,127
16.1677,74.8082,16.1825,74.8274,10,Sedan,2.69,7.3,159
16.1692,74.8496,16.1467,74.8351,22,Auto,2.97,5.7,54
16.1806,74.8085,16.1492,74.8192,18,Mini,3.68,9.3,143
16.1585,74.8101,16.1676,74.8424,21,Auto,3.72,9.2,60
16.1744,74.8048,16.1569,74.8443,14,SUV,4.8,8.4,196
16.1899,74.8003,16.1506,74.813,14,SUV,4.58,7.7,192
16.1492,74.8086,16.1536,74.8069,19,Auto,0.52,2.0,51
16.1799,74.8183,16.1827,74.8169,12,Bike,0.35,2.0,22
16.1702,74.8243,16.148,74.8064,7,Sedan,3.17,6.1,118
16.1831,74.8315,16.1547,74.8324,12,SUV,3.15,4.0,163
16.1617,74.8306,16.1709,74.8273,10,SUV,1.08,3.3,193
16.1481,74.8241,16.1828,74.8351,16,Mini,4.04,6.3,98
16.1655,74.8392,16.1716,74.815,17,Auto,2.77,7.7,75
16.1877,74.8458,16.1474,74.845,8,SUV,4.47,6.6,189
16.1437,74.8054,16.1727,74.8201,11,Mini,3.61,8.0,141
16.1767,74.8227,16.1606,74.8411,6,Sedan,2.71,3.5,111
16.1594,74.8332,16.1761,74.8069,23,Auto,3.46,8.6,58
16.1425,74.8011,16.1619,74.8323,8,Bike,4.08,5.1,40
16.1448,74.8442,16.1439,74.825,12,Sedan,2.13,4.9,102
16.1883,74.8217,16.1782,74.8013,16,Auto,2.53,3.9,50
16.1874,74.8329,16.1747,74.8466,23,Bike,2.07,2.0,30
16.1427,74.8076,16.1642,74.8388,9,Auto,4.21,10.9,88
16.1795,74.8471,16.1606,74.8295,19,Bike,2.87,4.6,51
16.1487,74.8186,16.1403,74.817,20,Mini,0.95,4.2,83
16.1566,74.8454,16.1479,74.8489,19,Mini,1.04,2.0,94
16.147,74.8115,16.1812,74.8297,8,Mini,4.3,8.3,102
16.1477,74.81,16.1829,74.8308,11,Bike,4.54,9.1,65
16.1818,74.8048,16.1743,74.8287,12,Bike,2.78,5.4,34
16.1549,74.8469,16.146,74.8118,17,Mini,4.02,10.4,145
16.1504,74.8193,16.1717,74.8148,13,Bike,2.42,4.0,32
16.1725,74.8016,16.1459,74.8268,7,Bike,4.07,7.3,40
16.1891,74.8239,16.1476,74.826,20,Mini,4.61,12.9,168
16.1489,74.8335,16.1726,74.8497,21,Bike,3.19,4.2,36
16.1439,74.8259,16.1786,74.8228,19,Mini,3.87,9.2,145
16.1707,74.8415,16.1511,74.8032,20,Mini,4.78,12.7,167
16.1848,74.827,16.18,74.8059,16,SUV,2.4,3.7,148
16.1466,74.803,16.1592,74.8268,21,Sedan,2.99,4.1,115
16.1447,74.828,16.168,74.8356,15,Sedan,2.72,4.5,111
16.1585,74.8497,16.1468,74.8351,12,Sedan,2.08,4.1,101
16.1827,74.8413,16.1643,74.8308,20,Mini,2.35,8.1,119
16.1785,74.8004,16.1624,74.8171,10,Bike,2.57,3.9,50
16.1853,74.8099,16.1489,74.8395,9,SUV,5.21,10.8,299
16.1644,74.8402,16.1548,74.8339,12,Bike,1.27,3.5,26
16.1772,74.8045,16.1715,74.813,21,Bike,1.14,2.0,26
16.1718,74.838,16.1728,74.8306,22,SUV,0.83,3.0,117
16.1524,74.847,16.1442,74.846,10,Mini,0.92,2.0,86
16.1832,74.8482,16.1808,74.8252,23,SUV,2.57,4.3,151
16.1736,74.8261,16.1426,74.8376,17,Mini,3.67,10.1,130
16.1444,74.8327,16.1403,74.807,9,Mini,2.89,8.0,121
16.1808,74.8418,16.1671,74.823,23,Mini,2.58,4.6,81
16.1834,74.8006,16.1819,74.8222,23,Bike,2.4,3.2,32
16.1572,74.8032,16.1836,74.847,10,Mini,5.68,14.9,165
16.1413,74.8283,16.1416,74.8116,14,Sedan,1.85,2.7,98
16.1423,74.8035,16.1755,74.8059,11,Bike,3.69,6.8,60
16.1705,74.8093,16.188,74.8205,7,Bike,2.31,3.1,32
16.1589,74.8159,16.1869,74.8288,12,Bike,3.42,5.6,37
16.1745,74.8487,16.1573,74.8136,7,Auto,4.34,9.0,65
16.1708,74.8437,16.1823,74.8352,21,Mini,1.59,3.7,69
16.1669,74.8364,16.1764,74.8233,18,Auto,1.8,5.1,71
16.1769,74.8247,16.151,74.8307,20,Sedan,2.95,6.7,169
16.1836,74.806,16.1585,74.8032,18,Mini,2.8,8.3,114
16.1498,74.8394,16.1648,74.8046,22,Mini,4.21,8.2,101
16.1797,74.8193,16.1454,74.8435,23,Mini,4.66,7.1,106
16.166,74.8386,16.1574,74.826,9,Bike,1.69,2.9,43
16.1613,74.8448,16.1845,74.8088,22,Mini,4.75,9.1,107
16.1459,74.8211,16.1549,74.8435,20,Sedan,2.68,5.6,163
16.1759,74.8169,16.1748,74.8274,10,Sedan,1.17,3.3,132
16.163,74.8349,16.1463,74.8358,19,Bike,1.86,5.4,40
16.1844,74.8344,16.1762,74.8176,23,Sedan,2.08,2.7,101
16.1407,74.8322,16.1815,74.819,20,Bike,4.76,8.8,61
16.1782,74.8397,16.1689,74.842,23,Mini,1.06,3.2,63
16.1898,74.8391,16.1451,74.8023,23,Auto,6.43,13.7,81
16.1837,74.8288,16.1553,74.8245,12,Auto,3.19,8.2,56
16.1782,74.8035,16.1827,74.8328,8,Bike,3.29,4.9,36
16.1632,74.8258,16.1712,74.8347,12,Auto,1.33,3.1,41
16.1689,74.8486,16.1657,74.85,10,Bike,0.39,2.0,34
16.1596,74.8377,16.1594,74.8395,13,Mini,0.2,2.0,52
16.1671,74.8397,16.1674,74.8417,6,Mini,0.22,2.0,53
16.1658,74.826,16.1774,74.8153,21,Auto,1.75,4.1,44
16.1813,74.847,16.1725,74.8007,15,Auto,5.23,12.0,72
16.1508,74.836,16.1486,74.8378,20,Mini,0.32,2.0,74
16.1477,74.8184,16.1639,74.8484,19,Mini,3.78,8.7,139
16.1656,74.8472,16.1464,74.836,16,Auto,2.47,6.6,50
16.1765,74.8033,16.1895,74.8037,9,Sedan,1.44,3.9,132
16.1543,74.8243,16.1603,74.8478,14,SUV,2.69,5.5,154
16.1594,74.8152,16.1409,74.8109,14,SUV,2.11,4.4,142
16.1803,74.803,16.1743,74.8095,10,Bike,0.98,2.3,35
16.1475,74.8196,16.1694,74.8014,18,Bike,3.16,6.9,51
16.1671,74.8383,16.1865,74.8391,15,Auto,2.16,4.1,47
16.1827,74.8472,16.1646,74.8459,12,Sedan,2.01,4.0,100
16.1555,74.8384,16.1671,74.8248,13,SUV,1.98,3.4,140
