start_lat,start_lon,end_lat,end_lon,hour_of_day,vehicle_type,trip_distance,duration_min,fare
13.3505,74.7469,13.3382,74.769,22,Auto,2.81,5.2,52
13.3521,74.7602,13.3497,74.7638,22,SUV,0.48,3.0,110
13.3436,74.744,13.3596,74.7589,6,Mini,2.43,3.7,79
13.3358,74.7537,13.3529,74.7575,12,SUV,1.94,2.7,139
13.3327,74.7582,13.3344,74.7656,20,SUV,0.84,2.0,173
13.3327,74.7776,13.3405,74.7617,11,Mini,1.97,4.9,100
13.3573,74.7562,13.3535,74.7795,12,Sedan,2.62,3.7,109
13.345,74.734,13.3449,74.7764,17,Auto,4.71,14.4,107
13.3588,74.7303,13.3343,74.7339,21,Auto,2.75,7.5,52
13.3388,74.7506,13.3524,74.7437,8,Mini,1.69,3.1,70
13.3322,74.7601,13.3333,74.7673,21,Mini,0.81,2.0,60
13.3504,74.7619,13.3509,74.7492,16,Sedan,1.41,4.2,91
13.3371,74.779,13.3477,74.759,7,Mini,2.51,3.2,80
13.3501,74.7718,13.3533,74.7725,16,Sedan,0.36,2.3,75
13.3307,74.763,13.3576,74.7325,16,SUV,4.51,7.9,190
13.3403,74.7724,13.3318,74.753,16,Bike,2.35,4.8,32
13.3451,74.7573,13.3376,74.7641,12,SUV,1.12,2.0,122
13.3331,74.7759,13.3422,74.7777,20,Mini,1.03,4.0,100
13.3339,74.7498,13.337,74.7673,9,Bike,1.97,5.7,47
13.3444,74.7558,13.3361,74.7521,16,SUV,1.01,3.2,120
13.3505,74.7765,13.3365,74.755,19,Auto,2.85,8.5,71
13.3562,74.7388,13.3522,74.7413,19,Auto,0.52,2.0,52
13.3516,74.7341,13.3349,74.7365,23,Auto,1.87,2.7,45
13.3419,74.7757,13.3477,74.753,10,SUV,2.6,6.7,207
13.3441,74.7766,13.3314,74.7385,10,Sedan,4.46,9.4,182
13.3581,74.7566,13.3388,74.7334,19,Bike,3.35,7.8,55
13.3328,74.7465,13.3386,74.7466,20,Bike,0.64,2.0,31
13.3417,74.7378,13.347,74.7543,19,SUV,1.92,5.4,184
13.3338,74.7426,13.3398,74.778,16,Bike,3.99,6.9,40
13.3314,74.7493,13.3485,74.7429,20,SUV,2.03,6.1,210
13.359,74.749,13.3552,74.7403,22,SUV,1.05,2.0,121
13.3407,74.7475,13.3587,74.7523,10,Mini,2.07,5.6,117
13.3564,74.737,13.3573,74.7525,21,Mini,1.72,2.2,71
13.355,74.748,13.3438,74.7557,17,Sedan,1.51,4.3,124
13.3464,74.7356,13.3399,74.7555,8,Sedan,2.32,2.5,105
13.35,74.7563,13.3392,74.737,14,Auto,2.45,6.7,50
13.3559,74.7792,13.3423,74.7503,6,Bike,3.55,6.0,38
13.3477,74.7531,13.3526,74.7363,11,Sedan,1.94,5.7,152
13.3511,74.7554,13.3315,74.7525,22,Mini,2.2,4.3,76
13.3558,74.763,13.3563,74.7656,21,Sedan,0.29,2.1,74
13.3583,74.7724,13.3525,74.7757,7,Auto,0.74,2.5,36
13.3412,74.7529,13.3566,74.7351,23,Auto,2.61,6.4,51
13.3576,74.7536,13.3522,74.753,20,Mini,0.6,3.6,82
13.3439,74.7361,13.3466,74.7515,15,Mini,1.74,3.9,71
13.341,74.7654,13.3336,74.7519,18,Bike,1.71,4.8,41
13.331,74.7701,13.3516,74.739,17,Sedan,4.14,7.8,188
13.3416,74.7396,13.3553,74.747,22,Auto,1.73,3.4,44
13.3338,74.7665,13.3599,74.7684,16,SUV,2.9,5.1,158
13.3512,74.7709,13.3306,74.7781,17,Bike,2.42,5.4,50
13.333,74.7508,13.3442,74.7637,9,Mini,1.9,5.2,108
13.3593,74.7636,13.3455,74.7781,7,Mini,2.22,4.5,77
13.3545,74.7569,13.3376,74.7563,14,Auto,1.88,4.0,45
13.3515,74.7558,13.3489,74.7385,6,Sedan,1.94,3.3,99
13.3448,74.7495,13.3337,74.7362,18,Auto,1.92,6.2,72
13.3366,74.7526,13.3458,74.7444,8,Sedan,1.37,2.0,91
13.3523,74.7737,13.3382,74.7388,7,Mini,4.18,7.8,100
13.343,74.738,13.3324,74.7657,16,SUV,3.29,5.3,166
13.3434,74.7716,13.3569,74.7573,21,Auto,2.18,5.8,47
13.3303,74.7766,13.3332,74.7773,9,Mini,0.33,2.0,72
13.3447,74.7641,13.339,74.7476,21,Mini,1.94,5.4,73
13.3303,74.7394,13.3458,74.7345,19,Mini,1.8,3.8,108
13.3423,74.7406,13.3483,74.7798,19,Auto,4.4,11.2,93
13.3338,74.7336,13.3375,74.7711,8,Sedan,4.18,6.9,133
13.3438,74.7554,13.3559,74.7487,15,Auto,1.54,4.6,42
13.335,74.7665,13.3539,74.7408,18,Bike,3.54,8.0,56
13.3547,74.766,13.3426,74.7301,8,Auto,4.21,8.8,64
13.3591,74.747,13.3502,74.732,14,Auto,1.94,3.2,46
13.3553,74.7746,13.3318,74.7769,7,Auto,2.62,7.1,51
13.3498,74.7541,13.3489,74.7439,10,Bike,1.14,4.3,35
13.3533,74.7724,13.3538,74.7448,12,SUV,3.06,6.5,161
13.3367,74.7796,13.3593,74.7433,13,Mini,4.75,9.3,107
13.347,74.7321,13.3404,74.7397,7,Sedan,1.12,2.0,87
13.3589,74.7605,13.3417,74.7702,20,Sedan,2.19,3.7,147
13.3563,74.7603,13.346,74.7499,17,Mini,1.62,5.5,111
13.3553,74.7752,13.3565,74.7794,11,Auto,0.48,3.2,50
13.3402,74.7441,13.3353,74.7479,21,Bike,0.69,2.1,23
13.3357,74.7645,13.3562,74.7405,10,Mini,3.5,9.4,143
13.3598,74.7682,13.3451,74.7546,20,Bike,2.22,3.8,46
13.3485,74.7512,13.3389,74.7756,17,SUV,2.91,5.0,216
13.3456,74.7693,13.3388,74.7416,9,Bike,3.17,5.2,51
13.3413,74.738,13.3407,74.7604,23,Bike,2.49,3.8,32
13.3437,74.7649,13.3548,74.7545,15,Auto,1.69,3.7,44
13.3528,74.7495,13.3306,74.7518,10,Bike,2.48,4.4,47
13.3326,74.7486,13.3458,74.772,11,Auto,2.98,10.0,76
13.3554,74.7581,13.3515,74.7474,8,Sedan,1.26,2.0,89
13.3306,74.7383,13.355,74.7573,9,Sedan,3.43,5.8,162
13.3578,74.7354,13.3352,74.7388,13,SUV,2.54,5.6,151
13.3303,74.7461,13.349,74.7452,11,Bike,2.08,4.5,41
13.3597,74.7625,13.3459,74.7333,19,Bike,3.58,5.8,57
13.3393,74.7469,13.3591,74.7513,18,Auto,2.25,6.6,69
13.3321,74.7423,13.3515,74.743,17,SUV,2.15,5.0,228
13.3467,74.7437,13.3428,74.7486,14,Mini,0.7,2.9,58
13.34,74.7427,13.3401,74.7492,16,Sedan,0.72,2.0,81
13.3442,74.7456,13.3549,74.7596,14,Sedan,1.96,2.0,99
13.3334,74.7426,13.3474,74.7651,20,Auto,2.94,8.8,79
13.3335,74.7585,13.349,74.7504,12,SUV,1.94,3.7,139
13.3359,74.7414,13.3386,74.741,20,SUV,0.3,2.0,148
13.3351,74.7326,13.345,74.7454,20,Sedan,1.8,3.7,149
13.3503,74.7403,13.3549,74.741,21,Sedan,0.52,2.0,78
13.3492,74.7395,13.3538,74.772,6,SUV,3.64,5.3,173
13.3558,74.7385,13.3437,74.7495,6,Bike,1.82,2.6,29
13.3423,74.7665,13.3356,74.754,21,SUV,1.57,2.0,131
13.3573,74.7628,13.3589,74.737,17,SUV,2.87,8.0,229
13.3544,74.7768,13.3476,74.7504,7,Auto,3.03,8.1,54
13.3345,74.7569,13.3539,74.7754,14,Bike,2.98,3.5,35
13.3584,74.7386,13.3595,74.7628,23,SUV,2.69,3.7,154
13.3391,74.7416,13.3439,74.7753,17,Sedan,3.78,8.3,171
13.3346,74.7731,13.3417,74.7675,16,Bike,1.0,3.6,25
13.3343,74.7562,13.3566,74.7389,20,Sedan,3.13,6.0,166
13.3338,74.7301,13.3452,74.7609,8,SUV,3.65,7.1,173
13.353,74.7639,13.342,74.7768,17,Bike,1.88,4.7,41
13.3314,74.7551,13.3312,74.7733,22,SUV,2.02,4.1,140
13.3563,74.7686,13.3519,74.7411,21,Sedan,3.09,6.0,116
13.3324,74.7378,13.3341,74.7395,16,SUV,0.27,2.0,105
13.3419,74.7419,13.3348,74.7788,13,Sedan,4.17,6.6,133
13.3421,74.7708,13.3494,74.7638,8,Auto,1.12,2.0,39
13.3502,74.7372,13.3304,74.7578,19,Sedan,3.17,8.1,186
13.3511,74.7646,13.3375,74.7416,11,Bike,2.97,5.0,56
13.346,74.7504,13.3549,74.7592,15,Sedan,1.39,2.0,91
13.3444,74.7453,13.3323,74.7421,16,Auto,1.39,2.5,41
13.358,74.7461,13.3368,74.7443,11,Auto,2.36,6.1,68
13.3305,74.7599,13.336,74.7614,11,Bike,0.63,3.1,36
13.3392,74.7304,13.3385,74.7308,16,Sedan,0.5,2.0,78
13.3383,74.7513,13.3564,74.7323,21,Bike,2.91,4.4,35
13.3456,74.7586,13.3405,74.7458,11,Sedan,1.53,2.3,133
13.3448,74.7346,13.3362,74.7767,11,SUV,4.77,10.9,273
13.3403,74.7309,13.353,74.7556,10,Mini,3.08,7.8,116
13.3434,74.7438,13.349,74.7453,10,Sedan,0.64,2.0,127
13.347,74.7678,13.3363,74.7312,9,Bike,4.23,10.0,62
13.3317,74.7339,13.3382,74.7713,15,Mini,4.21,6.3,101
13.3423,74.7437,13.357,74.7396,12,SUV,1.69,4.7,134
13.337,74.7728,13.3556,74.7755,23,Sedan,2.09,3.9,101
13.3561,74.7719,13.3465,74.7796,15,Mini,1.37,3.2,66
13.3555,74.7651,13.3551,74.7429,11,Auto,2.46,7.5,71
13.333,74.7385,13.3378,74.7354,10,SUV,0.63,3.4,173
13.349,74.7364,13.3362,74.7793,14,SUV,4.97,6.5,199
13.3423,74.7338,13.3538,74.7612,8,Sedan,3.3,4.6,120
13.3329,74.7339,13.3401,74.7682,6,Auto,3.89,9.3,61
13.335,74.7315,13.3343,74.7611,15,SUV,3.29,5.1,166
13.3317,74.7355,13.3359,74.7507,7,Sedan,1.75,2.0,96
13.3431,74.7643,13.3556,74.7739,12,Mini,1.75,2.3,71
13.3399,74.7628,13.3399,74.7674,10,Mini,0.51,2.2,88
13.3447,74.7558,13.3356,74.7719,16,Bike,2.05,2.0,30
13.3313,74.7649,13.3522,74.7569,8,Mini,2.48,5.6,80
13.3541,74.7638,13.3491,74.7568,12,Mini,0.95,2.0,61
13.3521,74.7521,13.3557,74.7703,9,Mini,2.06,7.2,114
13.3356,74.7556,13.3381,74.7608,19,Sedan,0.64,2.0,118
13.347,74.7717,13.3327,74.7356,12,Bike,4.31,6.8,42
13.3507,74.7427,13.356,74.7452,14,Mini,0.65,2.0,58
13.3463,74.7314,13.3397,74.7578,6,SUV,3.02,5.6,160
13.3484,74.7439,13.3384,74.7531,10,Bike,1.51,3.5,36
13.3573,74.7749,13.35,74.7306,13,Bike,4.98,7.7,45
13.3516,74.7514,13.343,74.7733,12,Sedan,2.61,4.5,109
13.3362,74.7797,13.337,74.7343,11,Mini,5.04,11.6,155
13.3304,74.7327,13.3485,74.7418,6,SUV,2.25,2.9,145
13.3581,74.7527,13.3325,74.7779,22,SUV,3.99,6.0,180
13.3504,74.7748,13.3574,74.7731,18,Sedan,0.8,2.0,117
13.3345,74.7307,13.351,74.7683,18,Mini,4.56,12.0,146
13.3562,74.7534,13.3504,74.7483,12,Mini,0.86,2.0,60
13.3354,74.7726,13.338,74.7644,14,Sedan,0.95,3.7,84
13.3354,74.7745,13.3398,74.7443,19,Auto,3.39,10.2,81
13.346,74.7719,13.3511,74.759,23,SUV,1.54,3.7,131
13.3599,74.7705,13.3586,74.7716,11,Mini,0.19,2.0,71
13.3328,74.7492,13.3375,74.7692,6,Sedan,2.28,3.5,104
13.3354,74.77,13.3536,74.7335,11,Sedan,4.53,8.8,213
13.3334,74.7753,13.3495,74.7548,12,Auto,2.89,4.9,53
13.341,74.7697,13.3397,74.732,20,Bike,4.19,7.3,55
13.3525,74.7543,13.3517,74.7503,18,Mini,0.45,2.2,79
13.334,74.7693,13.3524,74.7503,21,Auto,2.94,7.7,54
13.3495,74.7625,13.3489,74.7712,9,Auto,0.97,2.1,57
13.3389,74.7799,13.3307,74.7643,20,SUV,1.96,5.9,185
13.3313,74.773,13.3567,74.7327,18,Auto,5.29,15.0,115
13.3324,74.7314,13.3425,74.7635,23,Mini,3.74,5.7,95
13.3335,74.7734,13.334,74.7709,20,SUV,0.28,2.0,164
13.3594,74.738,13.3578,74.7334,20,SUV,0.54,2.5,173
13.3532,74.7767,13.3445,74.7718,8,Bike,1.11,2.0,26
13.3356,74.7787,13.3367,74.766,19,Bike,1.41,2.0,38
13.3541,74.7372,13.3447,74.7416,11,SUV,1.15,2.8,192
13.357,74.7634,13.3399,74.7479,6,Bike,2.56,3.3,33
13.3388,74.7608,13.342,74.7494,16,Auto,1.31,4.6,40
13.3448,74.7402,13.3381,74.7741,6,Auto,3.84,7.3,61
13.3317,74.7333,13.3498,74.7607,22,Auto,3.65,9.0,59
13.3316,74.7469,13.3317,74.777,18,Auto,3.34,11.5,88
13.3398,74.754,13.3519,74.7753,21,Mini,2.72,3.7,83
13.3361,74.7513,13.3403,74.753,8,SUV,0.5,2.3,110
13.3335,74.7605,13.3399,74.7338,20,Sedan,3.05,8.0,183
13.3599,74.7574,13.3388,74.755,20,Sedan,2.36,4.7,142
13.3508,74.7434,13.3507,74.7758,7,Bike,3.6,5.3,38
13.3452,74.7328,13.3333,74.7449,9,Mini,1.88,3.7,99
13.3398,74.7408,13.3398,74.7426,21,Sedan,0.2,2.0,73
13.3385,74.7327,13.3401,74.7309,7,Auto,0.27,2.0,32
13.3475,74.7791,13.3493,74.7719,11,Bike,0.82,2.7,36
13.3346,74.7737,13.3501,74.7322,13,SUV,4.92,7.2,198
13.3463,74.7679,13.3558,74.7735,13,Mini,1.22,2.0,65
13.3523,74.7429,13.356,74.748,20,Auto,0.7,3.2,54
13.338,74.7443,13.3332,74.7644,9,Mini,2.29,5.7,104
13.3392,74.7437,13.3403,74.7307,15,SUV,1.45,4.1,129
13.3447,74.7402,13.3412,74.7737,12,Bike,3.74,6.3,39
13.3463,74.7496,13.3581,74.7471,10,SUV,1.34,5.0,187
13.3431,74.7405,13.3394,74.7581,16,SUV,2.0,2.6,140
13.3393,74.7573,13.3433,74.7528,21,SUV,0.67,3.5,113
13.3372,74.742,13.3499,74.7551,8,Bike,2.03,3.0,30
13.3407,74.7557,13.3401,74.7605,22,Auto,0.54,2.0,34
13.34,74.7655,13.3596,74.7593,7,Bike,2.28,4.2,31
13.3483,74.7478,13.3416,74.7481,11,Auto,0.74,4.0,48
13.3435,74.7572,13.3319,74.7611,15,Bike,1.36,3.3,27
13.3572,74.7397,13.3591,74.7338,20,Auto,0.69,2.6,47
13.3507,74.7772,13.3543,74.7597,14,Mini,1.98,5.1,74
13.3301,74.7481,13.3318,74.7412,18,Bike,0.79,2.0,32
13.3357,74.769,13.336,74.735,6,Sedan,3.77,4.9,127
13.3524,74.7742,13.3427,74.7718,22,Sedan,1.11,2.0,87
13.3508,74.7374,13.3469,74.7528,14,Sedan,1.76,3.8,96
13.3557,74.7338,13.3365,74.7663,22,Bike,4.19,6.0,41
13.3508,74.7308,13.341,74.754,10,Auto,2.8,7.2,70
13.3301,74.732,13.3444,74.7626,21,Sedan,3.75,7.2,126
13.3551,74.7345,13.3477,74.7641,10,Sedan,3.39,9.0,181
13.3354,74.7305,13.3528,74.7614,14,Sedan,3.94,5.8,129
13.3578,74.7745,13.3322,74.7547,21,Auto,3.59,7.0,59
13.337,74.7326,13.3509,74.746,18,Auto,2.14,8.2,72
13.352,74.7373,13.3355,74.7612,15,SUV,3.22,6.4,164
13.3507,74.7656,13.3356,74.7379,8,Bike,3.5,6.5,38
13.3481,74.7674,13.3312,74.7302,21,Sedan,4.54,6.4,138
13.3547,74.7639,13.3387,74.7553,10,Mini,2.02,4.9,100
13.349,74.7553,13.3509,74.7438,19,Mini,1.29,4.8,96
13.3539,74.7393,13.3341,74.7666,21,Bike,3.74,6.3,39
13.3326,74.7588,13.3388,74.7544,14,Bike,0.84,2.1,24
13.3574,74.7466,13.3463,74.7658,23,Mini,2.46,3.8,80
13.3327,74.7563,13.351,74.7329,9,Mini,3.3,7.1,125
13.3394,74.7741,13.3385,74.7702,13,SUV,0.44,2.0,109
13.3501,74.7512,13.3464,74.733,19,SUV,2.06,4.8,195
13.341,74.7626,13.3406,74.7734,9,SUV,1.2,2.2,186
13.355,74.7322,13.3317,74.7343,7,Sedan,2.6,5.0,109
13.3384,74.7371,13.3395,74.7401,14,Sedan,0.35,2.0,75
13.3467,74.7426,13.3388,74.7401,9,Sedan,0.92,2.0,134
13.3353,74.7508,13.3483,74.7726,22,Auto,2.82,7.2,53
13.3511,74.757,13.3425,74.7671,20,Mini,1.47,2.9,95
13.3368,74.7697,13.3415,74.7305,16,Bike,4.38,4.8,42
13.354,74.7621,13.35,74.7438,10,Auto,2.08,6.0,71
13.3563,74.766,13.3355,74.7526,15,Bike,2.75,5.3,34
13.3497,74.7457,13.3324,74.7478,17,SUV,1.93,3.2,192
13.3505,74.7317,13.3386,74.7646,23,Auto,3.88,7.2,61
13.3365,74.7496,13.332,74.7598,20,Bike,1.24,2.0,37
13.3405,74.7303,13.3418,74.7608,20,Auto,3.39,10.9,81
13.3497,74.7621,13.3429,74.7547,19,Sedan,1.12,4.3,118
13.3581,74.7408,13.3412,74.7319,15,Sedan,2.12,4.4,102
13.3496,74.7405,13.3407,74.735,10,Bike,1.16,3.2,35
13.3411,74.7663,13.3352,74.7508,21,Auto,1.84,4.8,45
13.3446,74.7716,13.3393,74.7758,16,Bike,0.75,3.1,24
13.3385,74.7311,13.3382,74.7421,6,Auto,1.22,3.2,40
13.3317,74.7734,13.3342,74.7533,15,Mini,2.25,4.1,77
13.3495,74.7513,13.343,74.772,8,Mini,2.41,4.6,79
13.3376,74.7413,13.3493,74.7306,14,Bike,1.76,2.6,29
13.3539,74.7571,13.334,74.7345,7,SUV,3.34,6.2,167
13.3571,74.7727,13.3343,74.7464,6,Bike,3.86,4.9,39
13.3513,74.7509,13.3334,74.7507,10,Bike,1.99,4.7,46
13.3456,74.7344,13.3413,74.7539,12,Sedan,2.22,3.3,103
13.3568,74.7699,13.348,74.7786,19,Mini,1.37,3.3,91
13.3525,74.7685,13.3545,74.7735,20,Auto,0.6,4.0,54
13.3384,74.7326,13.354,74.7786,10,Bike,5.39,8.7,67
13.3369,74.7784,13.353,74.774,15,Bike,1.85,3.1,29
13.3537,74.7339,13.3409,74.7658,12,Bike,3.82,6.5,39
13.3329,74.7632,13.3542,74.7678,12,Mini,2.42,4.9,79
13.3399,74.7753,13.3502,74.7388,15,Auto,4.21,10.3,64
13.3387,74.7761,13.335,74.7384,15,Mini,4.2,7.4,100
13.3557,74.7385,13.3424,74.7555,16,Auto,2.4,3.8,49
13.3498,74.7772,13.35,74.7332,23,Bike,4.88,7.4,44
13.358,74.7704,13.331,74.7534,12,Auto,3.54,7.6,58
13.343,74.7728,13.3339,74.7702,9,Auto,1.05,2.2,53
13.348,74.7548,13.335,74.7511,17,Sedan,1.5,3.6,147
13.3471,74.766,13.338,74.7594,22,Bike,1.25,2.0,26
13.344,74.7425,13.3419,74.7304,16,Mini,1.36,2.0,66
13.3452,74.7317,13.3406,74.7349,9,Bike,0.62,2.5,30
13.3442,74.7461,13.3384,74.7353,18,Auto,1.36,5.1,64
13.3511,74.7562,13.3561,74.7386,23,SUV,2.03,4.2,141
13.3351,74.7624,13.3401,74.7558,8,SUV,0.92,3.4,118
13.3498,74.7556,13.3486,74.7713,15,SUV,1.75,3.1,135
13.3415,74.7413,13.3419,74.7799,16,Bike,4.28,6.9,41
13.36,74.7331,13.3543,74.7716,23,Auto,4.32,8.4,65
13.3554,74.7466,13.3491,74.7541,6,Mini,1.09,2.5,63
13.3365,74.7576,13.3496,74.7504,10,Auto,1.66,4.8,58
13.3472,74.7576,13.3472,74.7617,16,Mini,0.46,2.7,56
13.3508,74.7543,13.3504,74.753,13,Mini,0.15,2.0,52
13.3482,74.7498,13.3544,74.7625,16,Auto,1.57,3.3,43
13.3458,74.7796,13.3454,74.773,8,Mini,0.73,2.0,59
13.3474,74.7372,13.3598,74.7406,22,Mini,1.43,3.3,67
13.3348,74.7719,13.3514,74.752,11,Sedan,2.88,7.5,161
13.3368,74.7466,13.349,74.7781,13,SUV,3.75,6.1,175
13.3326,74.7402,13.3537,74.774,20,Sedan,4.42,9.6,198
13.3586,74.7302,13.3322,74.7677,22,Bike,5.09,6.4,45
13.3427,74.7662,13.3482,74.7722,12,Bike,0.9,2.2,24
13.3386,74.7573,13.3529,74.7702,18,Mini,2.14,7.1,109
13.3585,74.7339,13.36,74.7639,23,Mini,3.33,4.6,90
13.3442,74.7796,13.331,74.7656,11,Bike,2.14,6.2,49
13.3326,74.7504,13.3325,74.7687,19,Bike,2.03,5.8,41
13.3335,74.7427,13.3584,74.7611,19,Sedan,3.44,7.1,188
13.3509,74.7435,13.3472,74.7413,11,Mini,0.48,3.4,87
13.3536,74.7445,13.3362,74.7355,20,Auto,2.17,5.3,64
13.3395,74.7621,13.3501,74.7733,23,Sedan,1.71,2.0,96
13.3483,74.7607,13.3557,74.7415,8,Auto,2.28,4.2,48
13.3392,74.7553,13.3594,74.7783,10,Bike,3.4,8.5,55
13.337,74.7327,13.3437,74.7526,14,Bike,2.33,2.3,32
13.3398,74.7422,13.3315,74.744,20,Bike,0.94,2.0,38
13.3315,74.7572,13.3591,74.74,9,Sedan,3.61,7.0,175
13.3464,74.7332,13.348,74.7396,20,Mini,0.73,2.5,79
13.3544,74.7612,13.3499,74.7506,22,Auto,1.28,3.8,40
13.3491,74.765,13.3461,74.7744,17,Mini,1.1,2.3,83
13.3535,74.747,13.3565,74.7661,11,Bike,2.15,5.0,43
13.3494,74.7697,13.3581,74.7364,16,Sedan,3.82,6.3,127
13.3367,74.7545,13.3572,74.7625,11,SUV,2.44,6.7,234
13.3501,74.7501,13.3481,74.7585,18,Sedan,0.96,2.8,118
13.3447,74.7653,13.3581,74.7539,9,Mini,1.95,4.5,98
13.3312,74.7328,13.3437,74.7714,7,SUV,4.5,7.2,190
13.3532,74.7503,13.3466,74.7669,12,SUV,1.98,2.3,140
13.3446,74.7356,13.3496,74.7575,11,Auto,2.49,8.6,79
13.3442,74.7529,13.3466,74.7398,14,Sedan,1.48,4.2,92
13.3523,74.7348,13.3451,74.7576,18,Mini,2.65,7.9,109
13.3388,74.761,13.3488,74.7704,15,SUV,1.52,3.2,130
13.3473,74.7565,13.3516,74.7795,8,Auto,2.6,5.2,51
13.3377,74.7392,13.3588,74.7726,12,SUV,4.39,8.0,188
13.3563,74.7341,13.3484,74.7393,21,Mini,1.05,3.4,63
13.3551,74.7795,13.3506,74.7354,12,Bike,4.92,5.5,45
13.3393,74.7422,13.3377,74.7418,14,Bike,0.18,2.6,21
13.35,74.7311,13.3341,74.7454,14,Mini,2.37,6.1,78
13.3351,74.7693,13.3418,74.7466,22,Auto,2.63,5.5,51
13.3458,74.7622,13.345,74.7452,9,Auto,1.89,7.0,72
13.3343,74.7588,13.3377,74.7748,22,Sedan,1.82,3.9,97
13.3551,74.7704,13.3381,74.7503,23,Auto,2.92,5.5,53
13.3359,74.7333,13.3599,74.7661,7,Auto,4.51,9.4,66
13.3501,74.7469,13.3409,74.7476,15,Bike,1.02,2.0,25
13.3336,74.7588,13.3468,74.7534,21,Sedan,1.58,2.5,94
13.3575,74.7374,13.3394,74.7376,22,Auto,2.01,5.9,46
13.3463,74.7331,13.343,74.7502,7,Auto,1.93,4.7,45
13.3434,74.7429,13.3493,74.7319,15,SUV,1.39,2.0,128
13.3574,74.7759,13.3592,74.772,12,Sedan,0.48,2.9,77
13.3484,74.7316,13.3431,74.7553,11,Bike,2.7,5.8,49
13.3469,74.7674,13.3463,74.7559,15,Mini,1.28,3.1,65
13.3509,74.7796,13.3448,74.7647,6,Mini,1.79,2.2,71
13.338,74.76,13.3349,74.7419,20,Mini,2.04,5.5,114
13.3576,74.7492,13.3572,74.7404,7,SUV,0.98,3.7,120
13.346,74.7398,13.3493,74.7698,8,Bike,3.35,3.7,37
13.3362,74.7579,13.3326,74.7474,12,Sedan,1.23,2.6,88
13.3439,74.7469,13.3541,74.7725,18,Auto,3.06,8.5,75
13.3302,74.7729,13.338,74.7436,9,Auto,3.37,8.1,80
13.3345,74.7784,13.3538,74.7454,12,Bike,4.24,7.5,41
13.3363,74.7437,13.3547,74.7464,20,Mini,2.06,6.4,103
13.3446,74.758,13.3377,74.7339,12,Mini,2.78,5.4,83
13.3482,74.777,13.3522,74.7365,17,Sedan,4.52,9.6,190
13.3417,74.7431,13.3362,74.7623,11,Sedan,2.22,3.9,160
13.3377,74.738,13.3492,74.7509,21,SUV,1.92,3.9,138
13.3558,74.775,13.3325,74.7365,22,Sedan,5.0,6.5,145
13.3472,74.7343,13.3312,74.7607,22,SUV,3.43,4.8,169
13.3555,74.7785,13.3314,74.754,12,Sedan,3.81,6.0,127
13.3589,74.7657,13.3371,74.7664,21,Auto,2.42,5.3,49
13.3598,74.749,13.3491,74.7644,12,Auto,2.08,5.9,47
13.3545,74.7436,13.3532,74.7541,14,Sedan,1.17,2.0,88
13.353,74.7394,13.3425,74.7466,9,Mini,1.41,4.2,93
13.3555,74.7374,13.3501,74.7681,9,Sedan,3.46,5.4,169
13.3317,74.7305,13.3397,74.762,15,Bike,3.61,5.5,38
13.3444,74.7519,13.3409,74.7492,14,Mini,0.49,2.0,56
13.3567,74.7357,13.3539,74.7704,14,SUV,3.86,4.9,177
13.345,74.7357,13.3547,74.7575,9,Sedan,2.65,7.4,170
13.3385,74.7558,13.3463,74.7484,13,Bike,1.19,3.3,26
13.3452,74.7518,13.3541,74.7437,23,SUV,1.34,2.0,127
13.3327,74.7502,13.3301,74.7561,16,SUV,0.72,2.0,114
13.3347,74.7487,13.3388,74.7633,23,Auto,1.68,3.5,43
13.3372,74.7637,13.3452,74.7717,22,Sedan,1.26,3.7,89
13.3352,74.7468,13.3572,74.7494,12,Bike,2.46,3.4,32
13.3573,74.7777,13.339,74.7523,9,SUV,3.47,9.2,232
13.3582,74.741,13.3312,74.7469,9,SUV,3.07,8.3,249
13.3564,74.7628,13.3446,74.7354,15,Sedan,3.31,3.5,120
13.3587,74.7779,13.3524,74.7351,19,Mini,4.8,11.9,164
13.3539,74.7744,13.3475,74.7343,10,Bike,4.51,9.3,62
13.353,74.7405,13.3522,74.757,22,SUV,1.83,2.3,137
13.3467,74.7636,13.3405,74.7515,7,Mini,1.51,4.5,68
13.3531,74.7467,13.3463,74.7462,11,Mini,0.76,2.0,85
13.3323,74.7655,13.3359,74.7702,10,SUV,0.66,3.5,170
13.3333,74.7434,13.3437,74.7681,13,Bike,2.97,4.6,35
13.35,74.7682,13.3452,74.7438,13,Bike,2.76,3.3,34
13.3321,74.7601,13.3526,74.7476,12,Auto,2.67,4.5,51
13.3395,74.7437,13.3347,74.7731,17,Sedan,3.31,7.7,185
13.357,74.7597,13.3462,74.7352,17,Auto,2.97,7.0,73
13.3339,74.7624,13.3539,74.739,15,Bike,3.42,3.6,37
13.3504,74.7508,13.3302,74.7433,10,Auto,2.39,9.3,78
13.3463,74.7743,13.3513,74.7742,13,Bike,0.56,2.0,23
13.3586,74.7796,13.352,74.7303,21,Auto,5.52,10.4,74
13.33,74.761,13.3413,74.7402,6,Sedan,2.63,5.5,109
13.3357,74.7478,13.3444,74.7662,13,SUV,2.26,2.7,145
13.3487,74.7565,13.3441,74.7489,14,Auto,0.99,2.0,38
13.3459,74.7716,13.331,74.73,15,Sedan,4.9,8.8,144
13.3368,74.7357,13.3533,74.7546,10,Mini,2.78,7.9,115
